case_id,case_title,case_citation,parallel_cite,filed_date,not_rule36,number_of_patents,note,patent1,patent1_cpc,patent1_find_error,patent1_reverse,patent2,patent2_cpc,patent2_find_error,patent2_reverse,patent3,patent3_cpc,patent3_find_error,patent3_reverse,patent4,patent4_cpc,patent4_find_error,patent4_reverse,patent5,patent5_cpc,patent5_find_error,patent5_reverse,patent6,patent6_cpc,patent6_find_error,patent6_reverse,patent7,patent7_cpc,patent7_find_error,patent7_reverse
2866,"Absolute Software, Inc. v. Stealth Signal, Inc.",659 F.3d 1121,100 U.S.P.Q.2d 1641,11/10/2011,1,4,,6244758,H04L41/28,0,0,6300863,H04L43/00,0,0,6507914,G06F12/1408,0,0,5406269,H04M11/002,0,0,,,,,,,,,,,,
2867,"Atlantic Research Marketing Systems, Inc. v. Troy",659 F.3d 1345,100 U.S.P.Q.2d 1553,6/10/2011,1,1,,RE39465,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2868,"Typhoon Touch Technologies, Inc. v. Dell, Inc.",659 F.3d 1376,100 U.S.P.Q.2d 1690,4/11/2011,1,2,,5379057,G06F1/1656,1,1,5675362,G06F1/1656,1,1,,,,,,,,,,,,,,,,,,,,
2869,Versa Corp. v. Ag-Bag Intern. Ltd.,66 Fed.Appx. 853,2003 WL 21259765,30/5/2003,1,1,,5799472,A01F25/14,1,0,,,,,,,,,,,,,,,,,,,,,,,,
2871,Teva Pharmaceutical Industries Ltd. v. AstraZeneca Pharmaceuticals LP,661 F.3d 1378,100 U.S.P.Q.2d 1852,1/12/2011,1,1,,RE39502,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2872,"Bettcher Industries, Inc. v. Bunzl USA, Inc.",661 F.3d 629,100 U.S.P.Q.2d 1433,3/10/2011,1,1,,7000325,B26B25/002,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2873,"Powell v. Home Depot U.S.A., Inc.",663 F.3d 1221,100 U.S.P.Q.2d 1742,14/11/2011,1,1,Judge Dyk dissented,7044039,B23Q11/0046,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2874,"MarcTec, LLC v. Johnson & Johnson",664 F.3d 907,101 U.S.P.Q.2d 1177,3/1/2012,1,2,Court criticizes appellant for arguing groundless claim construction in bad faith,7128753,B29C65/602,0,0,7217290,A61B17/0401,0,0,,,,,,,,,,,,,,,,,,,,
2877,Krippelz v. Ford Motor Co.,667 F.3d 1261,101 U.S.P.Q.2d 1438,27/1/2012,1,1,,5017903,B60Q1/2665,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2878,"HTC Corp. v. IPCom GmbH & Co., KG",667 F.3d 1270,101 U.S.P.Q.2d 1518,30/1/2012,1,1,,6879830,H04W36/08,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2880,Falana v. Kent State University,669 F.3d 1349,101 U.S.P.Q.2d 1414,23/1/2012,1,1,,6830789,C09K19/588,1,0,,,,,,,,,,,,,,,,,,,,,,,,
2881,Thorner v. Sony Computer Entertainment America LLC,669 F.3d 1362,101 U.S.P.Q.2d 1457,1/2/2012,1,1,,6422941,A63F13/285,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2882,"T.F.H. Publications, Inc. v. Hartz Mountain Corp.",67 Fed.Appx. 599,2003 WL 21259768,30/5/2003,1,1,,4771733,A01K15/026,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2885,"Mettler-Toledo, Inc. v. B-Tek Scales, LLC",671 F.3d 1291,101 U.S.P.Q.2d 1619,8/2/2012,1,1,,4815547,G01G3/1406,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2890,"MySpace, Inc. v. GraphOn Corp.",672 F.3d 1250,101 U.S.P.Q.2d 1873,2/3/2012,1,4,,6324538,G06Q30/0623,0,0,6850940,G06Q30/0623,0,0,7028034,G06Q30/0623,0,0,7269591,G06Q30/0623,0,0,,,,,,,,,,,,
2891,"Digital-Vending Services Intern., LLC v. University of Phoenix, Inc.",672 F.3d 1270,101 U.S.P.Q.2d 2037,7/3/2012,1,3,Circuit Judge Moore dissented,6170014,G06F21/10,1,1,6282573,G06F21/10,1,1,6606664,G06F21/10,1,1,,,,,,,,,,,,,,,,
2893,"Aspex Eyewear, Inc. v. Marchon Eyewear, Inc.",672 F.3d 1335,101 U.S.P.Q.2d 2015,14/3/2012,1,1,,RE37545,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2894,"Marine Polymer Technologies, Inc. v. HemCon, Inc.",672 F.3d 1350,102 U.S.P.Q.2d 1161,15/3/2012,1,1,,6864245,C12N1/125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2895,"Ergo Licensing, LLC v. CareFusion 303, Inc.",673 F.3d 1361,102 U.S.P.Q.2d 1122,26/3/2012,1,1,,5507412,A61M5/16827,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2896,"Dealertrack, Inc. v. Huber",674 F.3d 1315,101 U.S.P.Q.2d 1325,20/1/2012,1,2,,6587841,G07F7/08,0,0,7181427,G07F7/08,0,0,,,,,,,,,,,,,,,,,,,,
2897,"Advanced Fiber Technologies (AFT) Trust v. J & L Fiber Services, Inc.",674 F.3d 1365,102 U.S.P.Q.2d 1361,3/4/2012,1,1,,RE39940,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2899,"Noah Systems, Inc. v. Intuit Inc.",675 F.3d 1302,102 U.S.P.Q.2d 1410,9/4/2012,1,1,,5875435,G06Q40/02,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2900,"Aventis Pharma S.A. v. Hospira, Inc.",675 F.3d 1324,102 U.S.P.Q.2d 1445,9/4/2012,1,2,,5750561,A61K31/337,0,0,5714512,A61K9/08,0,0,,,,,,,,,,,,,,,,,,,,
2907,"Chicago Bd. Options Exchange, Inc. v. International Securities Exchange, LLC",677 F.3d 1361,102 U.S.P.Q.2d 1683,7/5/2012,1,1,,6618707,G06Q40/00,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2915,Toshiba Corp. v. Imation Corp.,681 F.3d 1358,103 U.S.P.Q.2d 1097,11/6/2012,1,2,Judge Dyk dissented,5892751,G11B20/1426,0,0,5831966,H04N9/8042,1,1,,,,,,,,,,,,,,,,,,,,
2920,"Grober v. Mako Products, Inc.",686 F.3d 1335,104 U.S.P.Q.2d 1186,30/7/2012,1,1,,6611662,H01Q1/18,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2922,"Bancorp Services, L.L.C. v. Sun Life Assur. Co. of Canada (U.S.)",687 F.3d 1266,103 U.S.P.Q.2d 1425,26/7/2012,1,2,,5926792,G06Q40/08,0,0,7249037,G06Q40/08,0,0,,,,,,,,,,,,,,,,,,,,
2923,"01 Communique Laboratory, Inc. v. LogMeIn, Inc.",687 F.3d 1292,108 U.S.P.Q.2d 1408,31/7/2012,1,1,,6928479,H04L63/08,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2926,"MagSil Corp. v. Hitachi Global Storage Technologies, Inc.",687 F.3d 1377,103 U.S.P.Q.2d 1769,14/8/2012,1,1,,5629922,G01R33/093,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2927,"Kinetic Concepts, Inc. v. Smith & Nephew, Inc.",688 F.3d 1342,104 U.S.P.Q.2d 1001,13/8/2012,1,2,"Judge Dyk dissents regarding the majority's refusal to construe the """"healing"""" limitations",7216651,A61M27/00,1,1,5645081,A61M27/00,1,1,,,,,,,,,,,,,,,,,,,,
2929,"Novo Nordisk A/S v. Caraco Pharmaceutical Laboratories, Ltd.",688 F.3d 766,103 U.S.P.Q.2d 1575,30/7/2012,1,1,,6677358,A61K31/198,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2932,"Nutting v. RAM Southwest, Inc.",69 Fed.Appx. 454,2003 WL 2008072,1/5/2003,1,1,,5547381,A61C13/0001,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2937,"Woods v. DeAngelo Marine Exhaust, Inc.",692 F.3d 1272,83 Fed.R.Serv.3d 770,28/8/2012,1,2,,5740670,F01N13/004,0,0,6035633,B63H21/32,0,0,,,,,,,,,,,,,,,,,,,,
2941,"ActiveVideo Networks, Inc. v. Verizon Communications, Inc.",694 F.3d 1312,104 U.S.P.Q.2d 1241,24/8/2012,1,4,,5550578,H04N5/265,0,0,6205582,H04N21/4786,1,1,6034678,H04N19/48,0,0,6100883,H04N5/265,0,0,,,,,,,,,,,,
2945,Medtronic Inc. v. Boston Scientific Corp.,695 F.3d 1266,104 U.S.P.Q.2d 1323,18/9/2012,1,2,,RE38119,,1,1,RE39897,,1,1,,,,,,,,,,,,,,,,,,,,
2946,"Outside the Box Innovations, LLC v. Travel Caddy, Inc.",695 F.3d 1285,104 U.S.P.Q.2d 1890,21/9/2012,1,2,,6823992,A45C13/04,0,0,6991104,A45C13/04,0,0,,,,,,,,,,,,,,,,,,,,
2947,"SanDisk Corp. v. Kingston Technology Co., Inc.",695 F.3d 1348,104 U.S.P.Q.2d 1713,9/10/2012,1,3,Judge Reyna dissents regarding claim construction of '424 patent,6763424,G11C16/102,1,1,6757842,G11C29/26,1,1,6149316,G11C29/26,1,1,,,,,,,,,,,,,,,,
2948,"Apple Inc. v. Samsung Electronics Co., Ltd.",695 F.3d 1370,104 U.S.P.Q.2d 1401,11/10/2012,1,1,,8086604,G06F16/951,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2950,"Pozen Inc. v. Par Pharmaceutical, Inc.",696 F.3d 1151,104 U.S.P.Q.2d 1969,28/9/2012,1,3,Judge Clevenger dissents regarding claim construction of '183 patent,6060499,A61K31/48,0,0,6586458,A61K31/48,0,0,7332183,A61K31/405,0,0,,,,,,,,,,,,,,,,
2951,"K-TEC, Inc. v. Vita-Mix Corp.",696 F.3d 1364,104 U.S.P.Q.2d 1408,6/9/2012,1,2,,6979117,A47J43/0727,0,0,7281842,A47J43/0727,0,0,,,,,,,,,,,,,,,,,,,,
2952,"Energy Transp. Group, Inc. v. William Demant Holding A/S",697 F.3d 1342,105 U.S.P.Q.2d 1061,12/10/2012,1,2,,4731850,H04R25/453,0,0,4879749,H04R25/453,0,0,,,,,,,,,,,,,,,,,,,,
2953,"Flo Healthcare Solutions, LLC v. Kappos",697 F.3d 1367,104 U.S.P.Q.2d 1834,23/10/2012,1,1,,6721178,A61B5/0002,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2956,"Edwards Lifesciences AG v. CoreValve, Inc.",699 F.3d 1305,105 U.S.P.Q.2d 1039,13/11/2012,1,1,,5411552,A61F2/2475,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2961,"Adrain v. Hypertech, Inc.",70 Fed.Appx. 557,2003 WL 21462353,24/6/2003,1,1,,5523948,B60R16/0315,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2963,ArcelorMittal France v. AK Steel Corp.,700 F.3d 1314,105 U.S.P.Q.2d 1211,30/11/2012,1,1,Judge Wallach dissented,6296805,C22C38/32,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2964,"Raylon, LLC v. Complus Data Innovations, Inc.",700 F.3d 1361,84 Fed.R.Serv.3d 250,7/12/2012,1,1,"This case specifically relates to Rule 11 dispute, which is premised on whether the claim construction is frivolous.",6655589,G07B1/00,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2965,Technology Patents LLC v. T-Mobile (UK) Ltd.,700 F.3d 482,105 U.S.P.Q.2d 1257,17/10/2012,1,1,,RE39870,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2970,"Presidio Components, Inc. v. American Technical Ceramics Corp.",702 F.3d 1351,105 U.S.P.Q.2d 1417,19/12/2012,1,1,,6816356,H01G4/30,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2972,"Deere & Co. v. Bush Hog, LLC",703 F.3d 1349,104 U.S.P.Q.2d 1881,4/12/2012,1,1,,6052980,A01D34/81,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2974,"Parallel Networks, LLC v. Abercrombie & Fitch Co.",704 F.3d 958,105 U.S.P.Q.2d 1625,16/1/2013,1,1,,6446111,H04L9/40,1,0,,,,,,,,,,,,,,,,,,,,,,,,
2977,Soverain Software LLC v. Newegg Inc.,705 F.3d 1333,105 U.S.P.Q.2d 1732,22/1/2013,1,3,,5715314,G06Q30/06,1,1,5909492,G06Q30/06,1,1,7272639,H04L63/10,1,1,,,,,,,,,,,,,,,,
2980,"Accent Packaging, Inc. v. Leggett & Platt, Inc.",707 F.3d 1318,105 U.S.P.Q.2d 1745,4/2/2013,1,1,,7373877,B65B13/28,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2981,"Cephalon, Inc. v. Watson Pharmaceuticals, Inc.",707 F.3d 1330,105 U.S.P.Q.2d 1817,14/2/2013,1,2,,6200604,A61K31/5415,0,0,6974590,A61K31/4468,0,0,,,,,,,,,,,,,,,,,,,,
2983,"Function Media, L.L.C. v. Google, Inc.",708 F.3d 1310,105 U.S.P.Q.2d 1754,13/2/2013,1,1,,7240025,G06Q10/00,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2984,"Move, Inc. v. Real Estate Alliance Ltd.",709 F.3d 1117,105 U.S.P.Q.2d 1948,4/3/2013,1,1,,5032989,G06Q50/16,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2985,Radio Systems Corp. v. Lalor,709 F.3d 1124,105 U.S.P.Q.2d 1917,6/3/2013,1,2,,6830014,A01K27/009,0,0,7267082,A01K15/021,0,0,,,,,,,,,,,,,,,,,,,,
2986,Aristocrat Technologies Australia Pty Ltd. v. International Game Technology,709 F.3d 1348,106 U.S.P.Q.2d 1100,13/3/2013,1,2,,7056215,G07F17/3258,1,1,7108603,G07F17/3258,1,1,,,,,,,,,,,,,,,,,,,,
2987,"SynQor, Inc. v. Artesyn Technologies, Inc.",709 F.3d 1365,106 U.S.P.Q.2d 1052,13/3/2013,1,4,,7072190,H02M3/335,0,0,7272021,H02M3/33561,0,0,7564702,H02M3/335,0,0,7558083,H02M3/33546,0,0,,,,,,,,,,,,
2988,"Emergency Fuel, LLC v. Penzoil-Quaker State Co.",71 Fed.Appx. 826,2003 WL 21772131,25/7/2003,1,4,,6110237,B65D47/063,0,0,6113660,C10L1/06,0,0,5681358,B65D47/103,0,0,5938799,C10L1/06,0,0,,,,,,,,,,,,
2990,"Power Integrations, Inc. v. Fairchild Semiconductor Intern., Inc.",711 F.3d 1348,106 U.S.P.Q.2d 1361,26/3/2013,1,2,,6107851,H03K7/08,1,1,6229366,H03K7/08,1,1,,,,,,,,,,,,,,,,,,,,
2991,Saffran v. Johnson & Johnson,712 F.3d 549,106 U.S.P.Q.2d 1274,4/4/2013,1,1,,5653760,A61B17/80,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2992,"Biogen Idec, Inc. v. GlaxoSmithKline LLC",713 F.3d 1090,106 U.S.P.Q.2d 1397,16/4/2013,1,1,,7682612,C07K16/2887,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2994,"Lazare Kaplan Intern., Inc. v. Photoscribe Technologies, Inc.",714 F.3d 1289,85 Fed.R.Serv.3d 713,19/4/2013,1,1,Judge Dyk dissented,6476351,B23K26/032,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2998,Aventis Pharmaceuticals Inc. v. Amino Chemicals Ltd.,715 F.3d 1363,106 U.S.P.Q.2d 1861,20/5/2013,1,1,"Judge Bryson dissented, and upheld the DC's claim construction",5750703,C07D211/20,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2999,"Biosig Instruments, Inc. v. Nautilus, Inc.",715 F.3d 891,106 U.S.P.Q.2d 1554,26/4/2013,1,1,,5337753,A61B5/282,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3003,"Douglas Dynamics, LLC v. Buyers Products Co.",717 F.3d 1336,107 U.S.P.Q.2d 1024,21/5/2013,1,1,,RE35700,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3006,Regents of University of Minnesota v. AGA Medical Corp.,717 F.3d 929,293 Ed. Law Rep. 733,3/6/2013,1,2,,6077281,A61B17/0057,0,0,6077291,A61B17/0057,0,0,,,,,,,,,,,,,,,,,,,,
3009,"Commil USA, LLC v. Cisco Systems, Inc.",720 F.3d 1361,107 U.S.P.Q.2d 1290,25/6/2013,1,1,,6430395,H04W36/00835,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3012,"Ultramercial, Inc. v. Hulu, LLC",722 F.3d 1335,107 U.S.P.Q.2d 1193,21/6/2013,1,1,district court failed to construct,7346545,G06Q30/02,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3014,"Charles Mach. Works, Inc. v. Vermeer Mfg. Co.",723 F.3d 1376,86 Fed.R.Serv.3d 82,26/7/2013,1,1,,5490569,E21B7/002,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3016,"Plantronics, Inc. v. Aliph, Inc.",724 F.3d 1343,107 U.S.P.Q.2d 1706,31/7/2013,1,1,,5712453,H04R1/105,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3017,3M Innovative Properties Co. v. Tredegar Corp.,725 F.3d 1315,107 U.S.P.Q.2d 1717,6/8/2013,1,4,Judge O'Malley Newman held a dissenting opinion with respect to claim construction.,5501679,B29C59/00,0,0,5691034,B32B25/08,1,1,5468428,B32B25/08,1,1,5344691,B32B25/08,1,1,,,,,,,,,,,,
3018,"Cheese Systems, Inc. v. Tetra Pak Cheese and Powder Systems, Inc.",725 F.3d 1341,107 U.S.P.Q.2d 1737,6/8/2013,1,1,,5985347,B01F27/13,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3020,"Allergan, Inc. v. Sandoz Inc.",726 F.3d 1286,106 U.S.P.Q.2d 1574,1/5/2013,1,2,Dissenting judge finds court below erred on patent 149,7323463,A61K31/5377,1,1,7030149,A61K31/5377,0,0,,,,,,,,,,,,,,,,,,,,
3021,"Aria Diagnostics, Inc. v. Sequenom, Inc.",726 F.3d 1296,107 U.S.P.Q.2d 1879,9/8/2013,1,1,,6258540,C12Q1/6879,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3022,"Taurus IP, LLC v. DaimlerChrysler Corp.",726 F.3d 1306,111 U.S.P.Q.2d 1662,9/8/2013,1,1,,6141658,G06F16/288,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3025,"SkinMedica, Inc. v. Histogen Inc.",727 F.3d 1187,108 U.S.P.Q.2d 1001,23/8/2013,1,2,,6372494,A23L33/10,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3028,Bayer CropScience AG v. Dow AgroSciences LLC,728 F.3d 1324,108 U.S.P.Q.2d 1071,3/9/2013,1,1,,6153401,C12N9/0004,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3029,Soverain Software LLC v. Newegg Inc.,728 F.3d 1332,108 U.S.P.Q.2d 1158,4/9/2013,1,1,,5715314,G06Q30/06,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3032,"St. Jude Medical, Inc. v. Access Closure, Inc.",729 F.3d 1369,108 U.S.P.Q.2d 1285,11/9/2013,1,1,,7008439,A61B17/0057,1,0,,,,,,,,,,,,,,,,,,,,,,,,
3033,"Simmons, Inc. v. Bombardier, Inc.",73 Fed.Appx. 421,2003 WL 21750819,29/7/2003,1,1,,5836594,B62B17/02,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3035,"MeadWestVaco Corp. v. Rexam Beauty and Closures, Inc.",731 F.3d 1258,108 U.S.P.Q.2d 1296,26/9/2013,1,2,,7718132,B05B11/00,0,0,7722819,B05B11/00,0,0,,,,,,,,,,,,,,,,,,,,
3036,"Sunovion Pharmaceuticals, Inc. v. Teva Pharmaceuticals USA, Inc.",731 F.3d 1271,108 U.S.P.Q.2d 1486,26/9/2013,1,1,,6444673,C07D487/04,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3037,"TecSec, Inc. v. International Business Machines Corp.",731 F.3d 1336,108 U.S.P.Q.2d 1429,2/10/2013,1,1,,5369702,G06F21/10,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3043,"Synthes USA, LLC v. Spinal Kinetics, Inc.",734 F.3d 1332,108 U.S.P.Q.2d 1661,29/10/2013,1,1,,7429270,A61F2/442,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3047,"Kilopass Technology, Inc. v. Sidense Corp.",738 F.3d 1302,109 U.S.P.Q.2d 1085,26/12/2013,1,1,,6940751,G11C17/12,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3051,"Proveris Scientific Corp. v. Innovasystems, Inc.",739 F.3d 1367,109 U.S.P.Q.2d 1314,13/1/2014,1,1,DC failed to construct,6785400,G01N21/47,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3053,"Turn-Key-Tech, LLC. v. National Film Laboratory, Inc.",74 Fed.Appx. 58,2003 WL 22097823,8/9/2003,1,1,,4422998,B29C45/40,1,0,,,,,,,,,,,,,,,,,,,,,,,,
3054,Libman Co. v. Quickie Manufacturing Corp.,74 Fed.Appx. 900,2003 WL 22025068,27/8/2003,1,1,,5502862,A46B5/0095,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3060,Solvay S.A. v. Honeywell Intern. Inc.,742 F.3d 998,109 U.S.P.Q.2d 1609,12/2/2014,1,1,,6730817,C07C17/206,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3061,"Takeda Pharmaceutical Co. Ltd. v. Zydus Pharmaceuticals USA, Inc.",743 F.3d 1359,109 U.S.P.Q.2d 1825,20/2/2014,1,1,,6328994,A61K9/28,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3064,Starhome GmbH v. AT & T Mobility LLC,743 F.3d 849,109 U.S.P.Q.2d 1885,24/2/2014,1,1,,6920487,H04W92/02,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3066,"Vederi, LLC v. Google, Inc.",744 F.3d 1376,110 U.S.P.Q.2d 1001,14/3/2014,1,4,,7239760,G01C21/00,1,1,7577316,G01C21/00,1,1,7805025,G01C21/00,1,1,7813596,G01C21/00,1,1,,,,,,,,,,,,
3067,Frans Nooren Afdichtingssystemen B.V. v. Stopaq Amcorr Inc.,744 F.3d 715,109 U.S.P.Q.2d 1902,21/2/2014,1,1,,5898044,E02D29/124,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3069,"Ancora Technologies, Inc. v. Apple, Inc.",744 F.3d 732,109 U.S.P.Q.2d 2135,3/3/2014,1,1,,6411941,G06F21/121,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3071,"Elcommerce.com, Inc. v. SAP AG",745 F.3d 490,110 U.S.P.Q.2d 1018,24/2/2014,1,1,,6947903,G06Q10/087,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3073,"Butamax(TM) Advanced Biofuels LLC v. Gevo, Inc.",746 F.3d 1302,109 U.S.P.Q.2d 1701,18/2/2014,1,2,,7851188,C12P7/16,1,1,7993889,C12P7/16,1,1,,,,,,,,,,,,,,,,,,,,
3074,"Shire Development, LLC v. Watson Pharmaceuticals, Inc.",746 F.3d 1326,110 U.S.P.Q.2d 1244,28/3/2014,1,1,,6773720,A61K31/606,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3076,In re Teles AG Informationstechnologien,747 F.3d 1357,110 U.S.P.Q.2d 1310,4/4/2014,1,1,,6954453,H04M7/0057,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3077,"Chicago Bd. Options Exchange, Inc. v. International Securities Exchange, LLC",748 F.3d 1134,110 U.S.P.Q.2d 1451,7/4/2014,1,1,,6618707,G06Q40/00,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3078,"Trebro Mfg., Inc. v. Firefly Equipment, LLC",748 F.3d 1159,110 U.S.P.Q.2d 1429,9/4/2014,1,1,,8336638,A01G20/15,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3080,"Braintree Laboratories, Inc. v. Novel Laboratories, Inc.",749 F.3d 1349,110 U.S.P.Q.2d 1525,22/4/2014,1,1,Judge Dyk and Moore dissented,6946149,A61K33/00,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3081,"Transonic Systems, Inc. v. Non-Invasive Medical Technologies Corp.",75 Fed.Appx. 765,2003 WL 22017533,26/8/2003,1,2,,5685989,A61M1/3653,1,1,5312550,A61M1/3653,0,0,,,,,,,,,,,,,,,,,,,,
3082,"GE Lighting Solutions, LLC v. AgiLight, Inc.",750 F.3d 1304,110 U.S.P.Q.2d 1800,1/5/2014,1,4,Judge Reyna held a dissenting opinion with respect to claim construction.,7160140,G09F13/22,1,1,7520771,F21V21/002,1,1,7832896,G09F13/0409,1,1,7633055,H05K3/284,0,0,,,,,,,,,,,,
3084,"InTouch Technologies, Inc. v. VGO Communications, Inc.",751 F.3d 1327,110 U.S.P.Q.2d 1886,9/5/2014,1,2,,6925357,B25J5/007,0,0,7593030,H04N7/142,0,0,,,,,,,,,,,,,,,,,,,,
3085,"Suffolk Technologies, LLC v. AOL Inc.",752 F.3d 1358,110 U.S.P.Q.2d 2034,27/5/2014,1,1,,6081835,G06F21/31,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3089,"Source Vagabond Systems Ltd. v. Hydrapak, Inc.",753 F.3d 1291,88 Fed.R.Serv.3d 1190,5/6/2014,1,1,,7648276,B65D33/1666,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3091,"Allergan, Inc. v. Apotex Inc.",754 F.3d 952,111 U.S.P.Q.2d 1245,10/6/2014,1,1,,7388029,A61K8/49,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3092,"Microsoft Corp. v. DataTern, Inc.",755 F.3d 899,110 U.S.P.Q.2d 1561,5/5/2014,1,1,"The 5,937,402 patent was dismissed from the case with respect to Microsoft due to the lack of jurisdiction.",6101502,G06F16/284,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3093,"Apple Inc. v. Motorola, Inc.",757 F.3d 1286,110 U.S.P.Q.2d 1695,25/4/2014,1,1,Circuit judge Prost dissented regarding claim construction,7479949,G06F3/0488,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3095,Pieczenik v. Dyax Corp.,76 Fed.Appx. 293,2003 WL 22203775,23/9/2003,1,3,,4359535,C12N15/102,0,0,4528266,C12N15/10,0,0,5866363,A61K38/17,0,0,,,,,,,,,,,,,,,,
3096,"Atmel Corp. v. Silicon Storage Technology, Inc.",76 Fed.Appx. 298,2003 WL 22129398,12/9/2003,1,2,,4511811,H02M3/07,0,0,4673829,G11C5/145,0,0,,,,,,,,,,,,,,,,,,,,
3097,"Senior Technologies, Inc. v. R.F. Technologies, Inc.",76 Fed.Appx. 318,2003 WL 22148908,17/9/2003,1,1,,4682155,G07C9/28,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3098,"Lear Corp. v. Bertrand Faure Technical Center, Inc.",79 Fed.Appx. 434,2003 WL 22435259,23/10/2003,1,1,,5795019,B60N2/2222,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3100,"Altech Controls Corp. v. Eil Instruments, Inc.",8 Fed.Appx. 941,2001 WL 487603,2/5/2001,1,3,,4621776,A01F29/005,1,1,4628700,F25B49/027,1,1,5067326,F25B49/027,1,1,,,,,,,,,,,,,,,,
3103,Robinson v. Cannondale Corp.,81 Fed.Appx. 725,2003 WL 22839336,26/11/2003,1,1,,5380026,B62K21/20,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3104,"Backyard Nature Products, Inc. v. Woodlink, Ltd.",81 Fed.Appx. 729,2003 WL 22839337,26/11/2003,1,2,,5927231,A01K39/01,0,0,6095087,A01K39/012,0,0,,,,,,,,,,,,,,,,,,,,
3107,"Nautilus Group, Inc. v. Icon Health and Fitness, Inc.",82 Fed.Appx. 691,2003 WL 22718232,18/11/2003,1,1,,4725057,A63B21/026,1,1,,,,,,,,,,,,,,,,,,,,,,,,
